出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
110/05/15,108,3,2534,宏盛,4713186,2997885,--,--,1715301,--,--,1715301,505663,--,1209638,47021,1256659,191047,1065612,--,--,1065612,-19749,--,1045863,1065612,--,--,1045863,--,--,1.44
110/05/15,108,3,2535,達欣工,7748288,6861247,--,--,887041,--,--,887041,323505,--,563536,39351,602887,125736,477151,--,--,477151,-406,--,476745,478702,--,-1551,475749,--,996,1.74
110/05/15,108,3,2536,宏普,2201234,1587354,--,--,613880,--,--,613880,141807,--,472073,101,472174,49589,422585,--,--,422585,0,--,422585,422823,--,-238,422823,--,-238,1.27
110/05/15,108,3,2537,聯上發,749560,690384,--,--,59176,--,--,59176,132877,--,-73701,-14929,-88630,8587,-97217,--,--,-97217,--,--,-97217,--,--,--,--,--,--,-0.32
110/05/15,108,3,2538,基泰,136638,64357,--,--,72281,--,--,72281,142926,--,-70645,83928,13283,5419,7864,--,--,7864,13373,--,21237,2949,--,4915,16322,--,4915,0.01
110/05/15,108,3,2539,櫻花建,2869195,2039739,--,--,829456,--,--,829456,282538,--,546918,-13168,533750,50686,483064,--,--,483064,--,--,483064,--,--,--,--,--,--,1.05
110/05/15,108,3,2540,愛山林,1534200,1047405,--,--,486795,--,--,486795,231345,--,255450,-101639,153811,52226,101585,0,--,101585,0,--,101585,101607,--,-22,101607,--,-22,0.69
110/05/15,108,3,2542,興富發,17226031,12046602,--,--,5179429,--,--,5179429,2084162,--,3095267,-592765,2502502,355207,2147295,--,--,2147295,13403,--,2160698,2345346,--,-198051,2358749,--,-198051,2.06
110/05/15,108,3,2543,皇昌,3895672,3752895,--,--,142777,--,--,142777,133878,--,8899,-13236,-4337,0,-4337,--,--,-4337,--,--,-4337,256,--,-4593,256,--,-4593,0
110/05/15,108,3,2545,皇翔,1966801,1359385,--,--,607416,--,--,607416,482645,--,124771,-248329,-123558,33077,-156635,--,--,-156635,0,--,-156635,-156635,--,--,-156635,--,--,-0.48
110/05/15,108,3,2546,根基,8309487,7710622,--,--,598865,--,--,598865,178601,--,420264,23813,444077,86160,357917,--,--,357917,74161,--,432078,357908,--,9,432052,--,26,3.38
110/05/15,108,3,2547,日勝生,4649603,2352536,--,--,2297067,--,--,2297067,1479982,--,817085,-112302,704783,316666,388117,--,--,388117,284,--,388401,340093,--,48024,340132,--,48269,0.37
110/05/15,108,3,2548,華固,16782313,12291963,--,--,4490350,--,--,4490350,854278,--,3636072,98411,3734483,647949,3086534,--,--,3086534,-14595,--,3071939,3085732,--,802,3074612,--,-2673,11.15
110/05/15,108,3,2597,潤弘,7686917,6748447,--,--,938470,--,--,938470,513010,--,425460,119621,545081,84709,460372,--,--,460372,-282946,--,177426,428558,--,31814,151406,--,26020,3.17
110/05/15,108,3,2601,益航,5830439,1916636,--,--,3913803,--,--,3913803,2976723,--,937080,638808,1575888,246305,1329583,--,--,1329583,-148402,--,1181181,1204321,--,125262,1160579,--,20602,1.91
110/05/15,108,3,2603,長榮,142664770,131669632,--,--,10995138,-18212,9388,11022738,7624987,376824,3774575,-2919025,855550,751807,103743,--,--,103743,-213705,--,-109962,340385,--,-236642,266338,--,-376300,0.08
110/05/15,108,3,2605,新興,2771848,2689240,--,--,82608,--,--,82608,168299,--,-85691,-173081,-258772,-25927,-232845,--,--,-232845,197796,--,-35049,-261160,--,28315,-77409,--,42360,-0.45
110/05/15,108,3,2606,裕民,7518223,6226964,--,--,1291259,--,--,1291259,298382,--,992877,126749,1119626,131080,988546,--,--,988546,2210789,--,3199335,988546,--,--,3199335,--,--,1.17
110/05/15,108,3,2607,榮運,5805285,4902538,--,--,902747,--,--,902747,193939,--,708808,61582,770390,147189,623201,--,--,623201,164240,--,787441,617852,--,5349,782094,--,5347,0.58
110/05/15,108,3,2608,嘉里大榮,8677879,6984132,--,--,1693747,--,--,1693747,508768,--,1184979,105992,1290971,245316,1045655,--,--,1045655,-1248,--,1044407,1002635,--,43020,1001605,--,42802,2.15
110/05/15,108,3,2609,陽明,113259611,108320893,--,--,4938718,--,--,4938718,5023680,-791443,-876405,-1893817,-2770222,312480,-3082702,--,--,-3082702,-350539,--,-3433241,-3324209,--,241507,-3666460,--,233219,-1.28
110/05/15,108,3,2610,華航,126302308,112665810,--,--,13636498,--,--,13636498,10840603,--,2795895,-2263661,532234,474485,57749,--,--,57749,-264942,--,-207193,-346425,--,404174,-605959,--,398766,-0.06
110/05/15,108,3,2611,志信,673744,505317,--,--,168427,--,--,168427,155056,--,13371,44144,57515,3163,54352,--,--,54352,55715,--,110067,53762,--,590,109748,--,319,0.3
110/05/15,108,3,2612,中航,2840740,2192596,--,--,648144,0,0,648144,273896,--,374248,-56357,317891,39531,278360,--,--,278360,136967,--,415327,278360,--,0,415327,--,--,1.41
110/05/15,108,3,2613,中櫃,2122364,1888727,--,--,233637,--,--,233637,108941,--,124696,-101063,23633,9753,13880,--,--,13880,1448,--,15328,13883,--,-3,15331,--,-3,0.11
110/05/15,108,3,2614,東森,2094529,1519203,--,--,575326,--,--,575326,658425,--,-83099,94953,11854,3116,8738,--,--,8738,7128,--,15866,24724,--,-15986,31760,--,-15894,0.04
110/05/15,108,3,2615,萬海,54073901,48822565,--,--,5251336,--,--,5251336,3227576,--,2023760,1264056,3287816,865504,2422312,--,--,2422312,237439,--,2659751,2390480,--,31832,2622952,--,36799,1.08
110/05/15,108,3,2616,山隆,13423832,12332383,--,--,1091449,--,--,1091449,988325,--,103124,282381,385505,90353,295152,--,--,295152,-59286,--,235866,240303,--,54849,185245,--,50621,1.77
110/05/15,108,3,2617,台航,2364069,1748475,--,--,615594,--,--,615594,100240,--,515354,53324,568678,123000,445678,--,--,445678,95021,--,540699,445678,--,--,540699,--,--,1.07
110/05/15,108,3,2618,長榮航,133705632,116488501,--,--,17217131,--,--,17217131,9914916,--,7302215,-2279710,5022505,1156269,3866236,--,--,3866236,-577366,--,3288870,3214544,--,651692,2635637,--,653233,0.67
110/05/15,108,3,2630,亞航,2827171,2539033,--,--,288138,--,--,288138,225422,--,62716,-18908,43808,10383,33425,--,--,33425,30,--,33455,33425,--,--,33455,--,--,0.28
110/05/15,108,3,2633,台灣高鐵,35307599,19032845,--,--,16274754,--,--,16274754,870141,--,15404613,-9410188,5994425,-157714,6152139,--,--,6152139,0,--,6152139,--,--,--,--,--,--,1.09
110/05/15,108,3,2634,漢翔,20579952,17901474,--,--,2678478,--,--,2678478,973836,--,1704642,139950,1844592,399694,1444898,--,--,1444898,9946,--,1454844,1444898,--,--,1454844,--,--,1.53
110/05/15,108,3,2636,台驊投控,8294540,6801548,--,--,1492992,--,--,1492992,1280040,--,212952,37028,249980,52934,197046,--,--,197046,-35344,--,161702,196408,--,638,173133,--,-11431,1.7
110/05/15,108,3,2637,慧洋-KY,10419966,7733561,--,--,2686405,--,--,2686405,120865,--,2565540,-795235,1770305,14130,1756175,--,--,1756175,-735377,--,1020798,1756175,--,--,1020798,--,--,2.76
110/05/15,108,3,2642,宅配通,2760047,2298043,--,--,462004,--,--,462004,307423,--,154581,-1576,153005,30250,122755,--,--,122755,33704,--,156459,122755,--,--,156459,--,--,1.29
110/05/15,108,3,2701,萬企,263652,109868,--,--,153784,--,--,153784,20861,--,132923,279995,412918,88951,323967,--,--,323967,108615,--,432582,--,--,--,--,--,--,0.72
110/05/15,108,3,2702,華園,1120743,170818,--,--,949925,--,--,949925,793685,--,156240,-111275,44965,33368,11597,--,--,11597,10570,--,22167,11597,--,--,22167,--,--,0.1
110/05/15,108,3,2704,國賓,2138775,1288448,--,--,850327,--,--,850327,680694,--,169633,206685,376318,45547,330771,--,--,330771,371028,--,701799,332060,--,-1289,703088,--,-1289,0.91
110/05/15,108,3,2705,六福,1604586,1417732,--,--,186854,--,--,186854,569363,--,-382509,-92394,-474903,0,-474903,-18528,--,-493431,309,--,-493122,-493431,--,--,-493122,--,--,-2.65
110/05/15,108,3,2706,第一店,256664,64384,--,--,192280,--,--,192280,22692,--,169588,381539,551127,103812,447315,--,--,447315,166832,--,614147,--,--,--,--,--,--,0.89
110/05/15,108,3,2707,晶華,4831904,3209236,--,--,1622668,--,--,1622668,702596,--,920072,305533,1225605,178473,1047132,--,--,1047132,40354,--,1087486,1019090,--,28042,1059440,--,28046,8.03
110/05/15,108,3,2712,遠雄來,332388,242822,--,--,89566,--,--,89566,94972,--,-5406,-193,-5599,-382,-5217,--,--,-5217,0,--,-5217,--,--,--,--,--,--,-0.05
110/05/15,108,3,2722,夏都,587997,347380,--,--,240617,--,--,240617,203944,1393,38066,2688,40754,3946,36808,--,--,36808,-18079,--,18729,40312,--,-3504,22233,--,-3504,0.36
110/05/15,108,3,2723,美食-KY,17404088,7010913,--,--,10393175,--,--,10393175,9142002,--,1251173,-90897,1160276,388748,771528,--,--,771528,-171824,--,599704,770824,--,704,601167,--,-1463,4.28
110/05/15,108,3,2727,王品,12431536,6852665,--,--,5578871,--,--,5578871,5071538,--,507333,-122013,385320,84699,300621,--,--,300621,-64628,--,235993,299485,--,1136,259039,--,-23046,4.04
110/05/15,108,3,2731,雄獅,23030599,20624972,--,--,2405627,--,--,2405627,2300410,--,105217,131576,236793,61848,174945,--,--,174945,-6879,--,168066,164392,--,10553,156024,--,12042,2.35
110/05/15,108,3,2739,寒舍,3242086,1991588,--,--,1250498,--,--,1250498,1086239,-13800,150459,-139589,10870,3742,7128,--,--,7128,-11222,--,-4094,7128,--,--,-4094,--,--,0.06
110/05/15,108,3,2748,雲品,1711215,1208168,--,--,503047,--,--,503047,333277,--,169770,-26978,142792,30995,111797,--,--,111797,--,--,111797,--,--,--,--,--,--,1.7
110/05/15,108,3,2841,台開,292660,131796,--,--,160864,--,--,160864,641340,--,-480476,611328,130852,4772,126080,--,--,126080,613381,--,739461,123725,--,2355,737106,--,2355,0.17
110/05/15,108,3,2901,欣欣,97157,12046,--,--,85111,--,--,85111,65618,--,19493,5880,25373,5030,20343,--,--,20343,265,--,20608,--,--,--,--,--,--,0.28
110/05/15,108,3,2903,遠百,26110500,12196676,--,--,13913824,--,--,13913824,11109841,--,2803983,-907903,1896080,589827,1306253,--,--,1306253,672706,--,1978959,1144719,--,161534,1834070,--,144889,0.81
110/05/15,108,3,2904,匯僑,386313,205025,--,--,181288,--,--,181288,51422,--,129866,-2997,126869,26255,100614,--,--,100614,-1823,--,98791,100608,--,6,98785,--,6,1.46
110/05/15,108,3,2906,高林,5433389,4132534,--,--,1300855,--,--,1300855,1127508,--,173347,15899,189246,68922,120324,--,--,120324,67712,--,188036,45526,--,74798,106706,--,81330,0.22
110/05/15,108,3,2908,特力,28994313,21135303,--,--,7859010,--,--,7859010,7226894,--,632116,-677494,-45378,-16316,-29062,--,--,-29062,-106391,--,-135453,-37498,--,8436,-143890,--,8437,-0.07
110/05/15,108,3,2910,統領,434902,199442,--,--,235460,0,0,235460,162971,--,72489,13707,86196,10463,75733,--,--,75733,4724,--,80457,75733,--,0,80457,--,0,0.43
110/05/15,108,3,2911,麗嬰房,3595163,2049379,--,--,1545784,--,--,1545784,1896467,--,-350683,33615,-317068,-21442,-295626,--,--,-295626,-28018,--,-323644,-248622,--,-47004,-278241,--,-45403,-1.27
110/05/15,108,3,2912,統一超,191121985,125390999,--,--,65730986,--,--,65730986,55764501,--,9966485,1624715,11591200,2229478,9361722,--,--,9361722,402614,--,9764336,8269957,--,1091765,8616106,--,1148230,7.95
110/05/15,108,3,2913,農林,222987,130932,--,--,92055,--,--,92055,220847,--,-128792,99714,-29078,-24920,-4158,--,--,-4158,-19826,--,-23984,--,--,--,--,--,--,-0.01
110/05/15,108,3,2915,潤泰全,2768800,2110300,--,--,658500,--,--,658500,717594,--,-59094,10415933,10356839,31909,10324930,--,--,10324930,45974764,--,56299694,10088653,--,236277,56028976,--,270718,18.95
110/05/15,108,3,2923,鼎固-KY,4346505,2169901,--,--,2176604,--,--,2176604,737587,-9120,1429897,317617,1747514,570760,1176754,7879732,--,9056486,-1787516,--,7268970,9051824,--,4662,7206138,--,62832,5.2
110/05/15,108,3,2929,淘帝-KY,4858904,2960466,--,--,1898438,--,--,1898438,863695,--,1034743,-17585,1017158,280760,736398,--,--,736398,-152134,--,584264,736398,--,--,584264,--,--,8.97
110/05/15,108,3,2936,客思達-KY,8872045,6279723,--,--,2592322,--,--,2592322,2563822,--,28500,-83954,-55454,-16042,-39412,--,--,-39412,41853,--,2441,-39412,--,--,2441,--,--,-0.52
110/05/15,108,3,2939,凱羿-KY,1743838,1266008,--,--,477830,--,--,477830,256166,-1692,219972,50273,270245,58060,212185,--,--,212185,-4039,--,208146,211440,--,745,207701,--,445,4.48
110/05/15,108,3,3002,歐格,498991,352697,--,--,146294,--,--,146294,131796,--,14498,42109,56607,10900,45707,--,--,45707,29229,--,74936,46531,--,-824,77413,--,-2477,0.46
110/05/15,108,3,3003,健和興,2568159,1763075,--,--,805084,--,--,805084,398617,--,406467,54821,461288,113104,348184,--,--,348184,-88159,--,260025,342969,--,5215,252585,--,7440,2.2
110/05/15,108,3,3004,豐達科,2106985,1464189,--,--,642796,--,--,642796,278425,--,364371,-5731,358640,87871,270769,--,--,270769,-8931,--,261838,270769,--,0,261838,--,0,5.14
110/05/15,108,3,3005,神基,19925488,14389111,--,--,5536377,--,--,5536377,3391787,40111,2184701,-70061,2114640,500132,1614508,--,--,1614508,-82604,--,1531904,1427839,--,186669,1361531,--,170373,2.46
110/05/15,108,3,3006,晶豪科,8905876,7756426,--,--,1149450,--,--,1149450,897172,--,252278,97677,349955,52892,297063,--,--,297063,-6498,--,290565,287416,--,9647,280918,--,9647,1.03
110/05/15,108,3,3008,大立光,42387718,13508530,--,--,28879188,0,6489,28885677,3923278,0,24962399,940751,25903150,5732816,20170334,--,--,20170334,34349,--,20204683,20170334,--,--,20204683,--,--,150.37
110/05/15,108,3,3010,華立,40665873,37512799,--,--,3153074,--,--,3153074,1935762,--,1217312,326637,1543949,316078,1227871,--,--,1227871,-209100,--,1018771,1108128,--,119743,923120,--,95651,4.79
110/05/15,108,3,3011,今皓,1018063,906806,--,--,111257,--,--,111257,174788,--,-63531,19771,-43760,3853,-47613,--,--,-47613,-1852,--,-49465,-47613,--,--,-49465,--,--,-0.42
110/05/15,108,3,3013,晟銘電,4230698,3903017,--,--,327681,--,--,327681,271299,--,56382,49429,105811,31003,74808,--,--,74808,-29592,--,45216,58432,--,16376,31836,--,13380,0.36
110/05/15,108,3,3014,聯陽,2683651,1263258,--,--,1420393,--,--,1420393,932934,--,487459,22550,510009,106572,403437,--,--,403437,32404,--,435841,404569,--,-1132,436973,--,-1132,2.54
110/05/15,108,3,3015,全漢,10428006,9356884,--,--,1071122,-258,--,1071380,1173643,--,-102263,244931,142668,38103,104565,--,--,104565,625823,--,730388,96433,--,8132,714318,--,16070,0.5
110/05/15,108,3,3016,嘉晶,2903395,2690243,--,--,213152,--,--,213152,180216,--,32936,8718,41654,10857,30797,--,--,30797,184,--,30981,30797,--,--,30981,--,--,0.11
110/05/15,108,3,3017,奇鋐,26313082,23404387,--,--,2908695,--,--,2908695,2173397,--,735298,260862,996160,324946,671214,--,--,671214,-251613,--,419601,669924,--,1290,422058,--,-2457,1.9
110/05/15,108,3,3018,同開,804968,760611,--,--,44357,--,--,44357,173208,--,-128851,23780,-105071,-12826,-92245,--,--,-92245,911,--,-91334,-71886,--,-20359,-71386,--,-19948,-0.98
110/05/15,108,3,3019,亞光,14149899,11334908,--,--,2814991,--,--,2814991,1627274,--,1187717,309565,1497282,265147,1232135,--,--,1232135,3874,--,1236009,892501,--,339634,917471,--,318538,3.18
110/05/15,108,3,3021,鴻名,1876141,1453491,--,--,422650,--,--,422650,283072,--,139578,8691,148269,33210,115059,--,--,115059,-28492,--,86567,115059,--,0,86567,--,0,1.21
110/05/15,108,3,3022,威強電,4335674,2799300,--,--,1536374,--,-27,1536347,973099,--,563248,378888,942136,228963,713173,--,--,713173,-57096,--,656077,713173,--,0,656077,--,0,2.74
110/05/15,108,3,3023,信邦,13872781,10315998,--,--,3556783,--,--,3556783,1967088,--,1589695,280412,1870107,464143,1405964,--,--,1405964,-61034,--,1344930,1425009,--,-19045,1366070,--,-21140,6.22
110/05/15,108,3,3024,憶聲,1058001,798135,--,--,259866,--,--,259866,229487,--,30379,48907,79286,12074,67212,--,--,67212,-4003,--,63209,68535,--,-1323,62403,--,806,0.25
110/05/15,108,3,3025,星通,376496,175780,--,--,200716,--,--,200716,173447,0,27269,6805,34074,7505,26569,--,--,26569,-204,--,26365,26708,--,-139,26518,--,-153,0.38
110/05/15,108,3,3026,禾伸堂,10837795,8452532,--,--,2385263,--,--,2385263,1414481,--,970782,97821,1068603,276806,791797,--,--,791797,4825,--,796622,880041,--,-88244,879170,--,-82548,5.57
110/05/15,108,3,3027,盛達,482513,313997,--,--,168516,--,--,168516,183550,57,-14977,1312,-13665,4105,-17770,0,--,-17770,16902,--,-868,-20179,--,2409,-3347,--,2479,-0.2
110/05/15,108,3,3028,增你強,20091711,18926338,--,--,1165373,--,--,1165373,812753,--,352620,-50405,302215,87100,215115,--,--,215115,241226,--,456341,215115,--,0,456341,--,0,1.01
110/05/15,108,3,3029,零壹,6480591,5845444,--,--,635147,--,--,635147,370935,--,264212,33924,298136,62522,235614,--,--,235614,8248,--,243862,237067,--,-1453,245315,--,-1453,1.92
110/05/15,108,3,3030,德律,3238519,1395390,--,--,1843129,--,--,1843129,935484,--,907645,7674,915319,180712,734607,--,--,734607,-17877,--,716730,734607,--,--,716730,--,--,3.11
110/05/15,108,3,3031,佰鴻,1325032,1002762,--,--,322270,--,--,322270,216058,--,106212,95487,201699,20586,181113,--,--,181113,157447,--,338560,183111,--,-1998,343103,--,-4543,0.98
110/05/15,108,3,3032,偉訓,5637849,4782301,--,--,855548,--,--,855548,667752,0,187796,150698,338494,68287,270207,--,--,270207,-68085,--,202122,214054,--,56153,170224,--,31898,1.91
110/05/15,108,3,3033,威健,35163817,32995269,--,--,2168548,--,--,2168548,1512637,--,655911,-341556,314355,82137,232218,--,--,232218,9140,--,241358,232218,--,--,241358,--,--,0.63
110/05/15,108,3,3034,聯詠,47846596,32561165,--,--,15285431,--,--,15285431,7870309,--,7415122,167983,7583105,1457801,6125304,--,--,6125304,86987,--,6212291,6125304,--,0,6212291,--,0,10.07
110/05/15,108,3,3035,智原,3904081,1801346,--,--,2102735,--,--,2102735,1761285,--,341450,20859,362309,69998,292311,--,--,292311,97404,--,389715,298736,--,-6425,396365,--,-6650,1.2
110/05/15,108,3,3036,文曄,238412935,230426514,--,--,7986421,--,--,7986421,4090951,--,3895470,-1515047,2380423,556145,1824278,--,--,1824278,204048,--,2028326,1824029,--,249,2028077,--,249,3.13
110/05/15,108,3,3037,欣興,59963100,51881704,--,--,8081396,--,--,8081396,5706812,-6662,2367922,468955,2836877,663027,2173850,--,--,2173850,-563479,--,1610371,2179560,--,-5710,1809625,--,-199254,1.5
110/05/15,108,3,3038,全台,3082673,2488343,--,--,594330,--,--,594330,368107,0,226223,43700,269923,43251,226672,--,--,226672,30290,--,256962,226534,--,138,254960,--,2002,1.52
110/05/15,108,3,3040,遠見,148298,58013,--,--,90285,--,--,90285,29889,--,60396,27413,87809,21696,66113,--,--,66113,10020,--,76133,66113,--,0,76133,--,0,1.05
110/05/15,108,3,3041,揚智,1482815,950790,--,--,532025,--,--,532025,897258,--,-365233,60267,-304966,-58791,-246175,--,--,-246175,-27505,--,-273680,-246778,--,603,-274138,--,458,-1.31
110/05/15,108,3,3042,晶技,5996489,4603926,--,--,1392563,--,--,1392563,980897,--,411666,98623,510289,61612,448677,--,--,448677,-56053,--,392624,448677,--,0,392624,--,0,1.45
110/05/15,108,3,3043,科風,863854,662498,--,--,201356,--,--,201356,115225,--,86131,5229,91360,108,91252,--,--,91252,2027,--,93279,93727,--,-2475,95744,--,-2465,0.47
110/05/15,108,3,3044,健鼎,40452499,32161442,--,--,8291057,--,--,8291057,3253103,-102597,4935357,722639,5657996,1284800,4373196,--,--,4373196,-734811,--,3638385,4373085,--,111,3638274,--,111,8.32
110/05/15,108,3,3045,台灣大,90313139,65863707,--,--,24449432,--,--,24449432,11993735,374780,12830477,-264264,12566213,2467685,10098528,--,--,10098528,70811,--,10169339,9530067,--,568461,9599403,--,569936,3.46
110/05/15,108,3,3046,建碁,1364848,970294,--,--,394554,--,--,394554,398818,--,-4264,20109,15845,6657,9188,--,--,9188,-10060,--,-872,5243,--,3945,-4507,--,3635,0.07
110/05/15,108,3,3047,訊舟,4025891,3009820,--,--,1016071,--,--,1016071,957453,--,58618,109286,167904,60020,107884,--,--,107884,-1417,--,106467,57213,--,50671,56892,--,49575,0.31
110/05/15,108,3,3048,益登,69633041,67564613,--,--,2068428,--,--,2068428,1232331,--,836097,-472986,363111,82639,280472,--,--,280472,42448,--,322920,280024,--,448,322473,--,447,1.26
110/05/15,108,3,3049,和鑫,3279233,2076171,--,--,1203062,--,--,1203062,218056,--,985006,-63145,921861,138156,783705,--,--,783705,--,--,783705,796662,--,-12957,796662,--,-12957,1.08
110/05/15,108,3,3050,鈺德,750107,456095,--,--,294012,--,--,294012,156173,--,137839,5487,143326,10181,133145,0,--,133145,-9052,--,124093,127210,-3992,9927,118158,-3992,9927,0.87
110/05/15,108,3,3051,力特,1840849,1523507,--,--,317342,--,--,317342,245087,--,72255,-195517,-123262,32630,-155892,--,--,-155892,-1288,--,-157180,-155892,--,0,-157180,--,0,-0.48
110/05/15,108,3,3052,夆典,947883,908941,--,--,38942,--,--,38942,98642,--,-59700,-11780,-71480,-17201,-54279,--,--,-54279,-2252,--,-56531,-54407,--,128,-56497,--,-34,-0.27
110/05/15,108,3,3054,立萬利,83798,79403,--,--,4395,--,--,4395,68396,--,-64001,76052,12051,5348,6703,--,--,6703,-59898,--,-53195,6703,--,--,-53195,--,--,0.08
110/05/15,108,3,3055,蔚華科,1610310,1266804,--,--,343506,--,--,343506,419385,16789,-59090,48101,-10989,18423,-29412,--,--,-29412,-24817,--,-54229,-24708,--,-4704,-45183,--,-9046,-0.26
110/05/15,108,3,3056,總太,3128653,2540426,--,--,588227,--,--,588227,145976,--,442251,10895,453146,24398,428748,--,--,428748,0,--,428748,428748,--,--,428748,--,--,2.05
110/05/15,108,3,3057,喬鼎,874225,591555,--,--,282670,--,--,282670,491725,-1402,-210457,-12765,-223222,3917,-227139,--,--,-227139,-1835,--,-228974,-226972,--,-167,-228704,--,-270,-1.41
110/05/15,108,3,3058,立德,3441339,3000771,--,--,440568,--,--,440568,512658,--,-72090,36971,-35119,1030,-36149,--,--,-36149,-19131,--,-55280,-36124,--,-25,-55261,--,-19,-0.22
110/05/15,108,3,3059,華晶科,4796484,4016577,--,--,779907,--,--,779907,863307,--,-83400,141588,58188,38453,19735,--,--,19735,-104459,--,-84724,83052,--,-63317,-25254,--,-59470,0.3
110/05/15,108,3,3060,銘異,4002830,3955521,--,--,47309,--,--,47309,471640,--,-424331,-8447,-432778,-54433,-378345,--,--,-378345,649,--,-377696,-299459,--,-78886,-299514,--,-78182,-2.18
110/05/15,108,3,3062,建漢,4337941,3987641,--,--,350300,--,--,350300,335179,--,15121,45032,60153,13359,46794,--,--,46794,-27216,--,19578,46794,--,--,19578,--,--,0.14
110/05/15,108,3,3090,日電貿,6658704,5528475,--,--,1130229,--,--,1130229,476800,--,653429,65449,718878,182071,536807,--,--,536807,66466,--,603273,521148,--,15659,584644,--,18629,2.92
110/05/15,108,3,3092,鴻碩,2310811,1748071,--,--,562740,--,--,562740,304187,17779,276332,1796,278128,65525,212603,--,--,212603,-35006,--,177597,212603,--,--,177597,--,--,2.85
110/05/15,108,3,3094,聯傑,172078,58020,--,--,114058,--,--,114058,111565,--,2493,25918,28411,3174,25237,--,--,25237,-273,--,24964,25225,--,12,24952,--,12,0.3
110/05/15,108,3,3130,一零四,1233356,123281,--,--,1110075,--,--,1110075,851934,--,258141,10313,268454,46230,222224,--,--,222224,-1732,--,220492,220830,--,1394,219324,--,1168,6.66
110/05/15,108,3,3149,正達,2133200,2164417,--,--,-31217,--,--,-31217,145246,--,-176463,152220,-24243,311,-24554,--,--,-24554,-63112,--,-87666,-24554,--,--,-87666,--,--,-0.12
110/05/15,108,3,3164,景岳,266788,84665,--,--,182123,5980,--,176143,113461,--,62682,14662,77344,16328,61016,0,--,61016,-27824,--,33192,61292,--,-276,37642,--,-4450,0.69
110/05/15,108,3,3167,大量,1383274,984056,--,--,399218,--,--,399218,269714,--,129504,37672,167176,43288,123888,--,--,123888,-41036,--,82852,125007,--,-1119,83971,--,-1119,1.56
110/05/15,108,3,3189,景碩,16091213,14539153,--,--,1552060,--,--,1552060,3323871,--,-1771811,-178053,-1949864,79959,-2029823,--,--,-2029823,-37578,--,-2067401,-2030834,--,1011,-2061480,--,-5921,-4.54
110/05/15,108,3,3209,全科,28043593,26908567,--,--,1135026,--,--,1135026,732405,--,402621,-131271,271350,50280,221070,--,--,221070,10491,--,231561,215119,--,5951,225610,--,5951,1.24
110/05/15,108,3,3229,晟鈦,409109,361572,--,--,47537,--,--,47537,142148,--,-94611,-5997,-100608,-133,-100475,--,--,-100475,-501,--,-100976,-96371,--,-4104,-96946,--,-4030,-1.03
110/05/15,108,3,3231,緯創,628043510,598593181,--,--,29450329,--,--,29450329,21132308,--,8318021,-436831,7881190,1937695,5943495,--,--,5943495,1398274,--,7341769,3963732,--,1979763,5337295,--,2004474,1.4
110/05/15,108,3,3257,虹冠電,466169,278638,--,--,187531,--,--,187531,170556,--,16975,45313,62288,4733,57555,--,--,57555,-260,--,57295,57555,--,--,57295,--,--,0.83
110/05/15,108,3,3266,昇陽,1523782,1097342,--,--,426440,--,--,426440,202711,--,223729,21762,245491,5155,240336,--,--,240336,-26354,--,213982,218503,--,21833,206630,--,7352,0.62
110/05/15,108,3,3296,勝德,2115226,1746870,--,--,368356,--,--,368356,309022,--,59334,-27678,31656,4192,27464,--,--,27464,-26545,--,919,27464,--,--,919,--,--,0.28
110/05/15,108,3,3305,昇貿,3883434,3389694,--,--,493740,--,--,493740,326752,68915,235903,-4627,231276,61000,170276,--,--,170276,-18719,--,151557,167835,--,2441,149116,--,2441,1.42
110/05/15,108,3,3308,聯德,461341,454242,--,--,7099,--,--,7099,93855,--,-86756,21107,-65649,-1969,-63680,--,--,-63680,-7708,--,-71388,-63213,--,-467,-70925,--,-463,-0.64
110/05/15,108,3,3311,閎暉,1713657,1473170,--,--,240487,--,--,240487,334961,--,-94474,75627,-18847,21693,-40540,--,--,-40540,30802,--,-9738,-40540,--,--,-9738,--,0,-0.27
110/05/15,108,3,3312,弘憶股,8898413,8466002,--,--,432411,--,--,432411,270112,--,162299,-4981,157318,36010,121308,--,--,121308,7992,--,129300,121308,--,--,129300,--,--,1.03
110/05/15,108,3,3321,同泰,1710193,1763891,--,--,-53698,--,--,-53698,289769,--,-343467,3022,-340445,-6963,-333482,--,--,-333482,-12518,--,-346000,-333482,--,--,-346000,--,--,-3.58
