出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
110/05/15,109,2,2496,卓越,410804,226189,--,--,184615,--,--,184615,158905,--,25710,2556,28266,5722,22544,--,--,22544,-581,--,21963,22609,--,-65,22028,--,-65,1.19
110/05/15,109,2,2497,怡利電,670308,560518,--,--,109790,--,--,109790,224445,--,-114655,6189,-108466,-18930,-89536,--,--,-89536,-26018,--,-115554,-89536,--,--,-115554,--,--,-0.75
110/05/15,109,2,2498,宏達電,2673144,1968340,--,--,704804,--,--,704804,4222748,--,-3517944,-21775,-3539719,-2928,-3536791,--,--,-3536791,653647,--,-2883144,-3502649,--,-34142,-2847119,--,-36025,-4.28
110/05/15,109,2,2501,國建,2907884,2264330,--,--,643554,--,--,643554,692645,--,-49091,112209,63118,-8084,71202,--,--,71202,-23123,--,48079,69045,--,2157,45994,--,2085,0.06
110/05/15,109,2,2504,國產,8496677,7224744,--,--,1271933,--,--,1271933,352652,--,919281,188220,1107501,38696,1068805,--,--,1068805,-232575,--,836230,1032316,--,36489,799741,--,36489,0.75
110/05/15,109,2,2505,國揚,10252679,5286683,--,--,4965996,--,--,4965996,272248,--,4693748,6468,4700216,152561,4547655,--,--,4547655,323752,--,4871407,4547661,--,-6,4871413,--,-6,6.53
110/05/15,109,2,2506,太設,361779,205623,--,--,156156,--,--,156156,224618,0,-68462,-4142,-72604,3631,-76235,--,--,-76235,-10614,--,-86849,-78291,--,2056,-86945,--,96,-0.22
110/05/15,109,2,2509,全坤建,417591,235409,--,--,182182,--,--,182182,91137,--,91045,-48800,42245,13042,29203,--,--,29203,-30976,--,-1773,28959,--,244,1364,--,-3137,0.14
110/05/15,109,2,2511,太子,4812096,4110823,--,--,701273,--,--,701273,844024,--,-142751,173000,30249,-23533,53782,--,--,53782,310023,--,363805,107230,--,-53448,417253,--,-53448,0.07
110/05/15,109,2,2514,龍邦,4439518,4166880,--,--,272638,--,--,272638,173030,--,99608,89227,188835,63675,125160,--,--,125160,-1738,--,123422,119082,--,6078,117190,--,6232,0.33
110/05/15,109,2,2515,中工,6269003,5840947,--,--,428056,--,--,428056,272253,--,155803,199477,355280,85006,270274,--,--,270274,-235961,--,34313,277433,--,-7159,41720,--,-7407,0.18
110/05/15,109,2,2516,新建,2551568,2753065,--,--,-201497,--,--,-201497,73776,--,-275273,87364,-187909,6695,-194604,--,--,-194604,-10476,--,-205080,-193462,--,-1142,-203939,--,-1141,-0.85
110/05/15,109,2,2520,冠德,9067311,6776889,--,--,2290422,--,--,2290422,882634,--,1407788,-113487,1294301,291419,1002882,--,--,1002882,-4430,--,998452,786973,--,215909,783504,--,214948,1.6
110/05/15,109,2,2524,京城,3923829,2537431,--,--,1386398,--,--,1386398,386377,--,1000021,-138206,861815,163267,698548,0,--,698548,--,--,698548,698548,--,--,698548,--,--,1.84
110/05/15,109,2,2527,宏璟,1120514,752432,--,--,368082,--,--,368082,233347,--,134735,-50467,84268,12388,71880,--,--,71880,-690518,--,-618638,79330,--,-7450,-611188,--,-7450,0.3
110/05/15,109,2,2528,皇普,126,172,--,--,-46,--,--,-46,167934,--,-167980,-1855,-169835,-2,-169833,--,--,-169833,--,--,-169833,--,--,--,--,--,--,-0.61
110/05/15,109,2,2530,華建,4257,0,--,--,4257,0,0,4257,28999,--,-24742,-16347,-41089,0,-41089,--,--,-41089,882,--,-40207,-38414,--,-2675,-37532,--,-2675,-0.14
110/05/15,109,2,2534,宏盛,1006256,458885,--,--,547371,--,--,547371,251499,--,295872,-40200,255672,45782,209890,--,--,209890,-63042,--,146848,209890,--,--,146848,--,--,0.35
110/05/15,109,2,2535,達欣工,7391599,6389030,--,--,1002569,--,--,1002569,231090,--,771479,-23491,747988,91643,656345,--,--,656345,-59067,--,597278,665192,--,-8847,611254,--,-13976,2.19
110/05/15,109,2,2536,宏普,2067320,1509438,--,--,557882,--,--,557882,107728,--,450154,1269,451423,71171,380252,--,--,380252,0,--,380252,380745,--,-493,380745,--,-493,1.14
110/05/15,109,2,2537,聯上發,1414471,1079327,--,--,335144,--,--,335144,91047,--,244097,-163,243934,5607,238327,--,--,238327,--,--,238327,--,--,--,--,--,--,0.79
110/05/15,109,2,2538,基泰,135466,77635,--,--,57831,--,--,57831,77758,--,-19927,-42180,-62107,4405,-66512,--,--,-66512,-17586,--,-84098,-71757,--,5245,-89343,--,5245,-0.16
110/05/15,109,2,2539,櫻花建,1438457,925840,--,--,512617,--,--,512617,212782,--,299835,-4920,294915,56998,237917,--,--,237917,--,--,237917,--,--,--,--,--,--,0.51
110/05/15,109,2,2540,愛山林,1608509,820967,--,--,787542,--,--,787542,312718,--,474824,-71858,402966,116700,286266,0,--,286266,--,--,286266,286266,--,0,286266,--,0,1.95
110/05/15,109,2,2542,興富發,10015115,6991481,--,--,3023634,--,--,3023634,1044243,--,1979391,-284244,1695147,146508,1548639,--,--,1548639,-11169,--,1537470,1670593,--,-121954,1659424,--,-121954,1.47
110/05/15,109,2,2543,皇昌,2799389,2761758,--,--,37631,--,--,37631,9699,--,27932,-19411,8521,0,8521,--,--,8521,--,--,8521,6855,--,1666,6855,--,1666,0.03
110/05/15,109,2,2545,皇翔,2162053,1312479,--,--,849574,--,--,849574,372560,--,477014,-185054,291960,7446,284514,--,--,284514,49,--,284563,284514,--,--,284563,--,--,0.87
110/05/15,109,2,2546,根基,6807853,6268080,--,--,539773,--,--,539773,141692,--,398081,-4647,393434,84620,308814,--,--,308814,-9413,--,299401,308815,--,-1,299397,--,4,2.91
110/05/15,109,2,2547,日勝生,2775739,1636451,--,--,1139288,--,--,1139288,1071623,--,67665,132692,200357,133899,66458,--,--,66458,-1,--,66457,58305,--,8153,58243,--,8214,0.06
110/05/15,109,2,2548,華固,7836908,5410533,--,--,2426375,--,--,2426375,406232,--,2020143,63920,2084063,291728,1792335,--,--,1792335,-15509,--,1776826,1792156,--,179,1780339,--,-3513,6.48
110/05/15,109,2,2597,潤弘,5669963,5062276,--,--,607687,--,--,607687,376064,--,231623,4157,235780,51576,184204,--,--,184204,-44001,--,140203,188582,--,-4378,146712,--,-6509,1.4
110/05/15,109,2,2601,益航,2621887,1115959,--,--,1505928,--,--,1505928,1438816,--,67112,-463123,-396011,31217,-427228,--,--,-427228,-357018,--,-784246,-335242,--,-91986,-576153,--,-208093,-0.54
110/05/15,109,2,2603,長榮,87346001,76837670,--,--,10508331,-2370,5417,10516118,4823586,-1932,5690600,-2019883,3670717,561034,3109683,--,--,3109683,-1061529,--,2048154,2750779,--,358904,1788390,--,259764,0.57
110/05/15,109,2,2605,新興,2241564,1841597,--,--,399967,--,--,399967,98590,--,301377,-64737,236640,-5183,241823,--,--,241823,-219775,--,22048,214993,--,26830,9423,--,12625,0.37
110/05/15,109,2,2606,裕民,3519021,3490950,--,--,28071,--,--,28071,206210,--,-178139,-148454,-326593,-42883,-283710,--,--,-283710,-1680859,--,-1964569,-283710,--,--,-1964569,--,--,-0.34
110/05/15,109,2,2607,榮運,3492829,2984807,--,--,508022,--,--,508022,116401,--,391621,57991,449612,83610,366002,--,--,366002,-433956,--,-67954,365635,--,367,-69164,--,1210,0.34
110/05/15,109,2,2608,嘉里大榮,5870222,4638056,--,--,1232166,--,--,1232166,376495,--,855671,1200,856871,187912,668959,--,--,668959,3357,--,672316,632983,--,35976,636528,--,35788,1.36
110/05/15,109,2,2609,陽明,66392464,62656850,--,--,3735614,--,--,3735614,3088359,209887,857142,-1248859,-391717,386408,-778125,--,--,-778125,103373,--,-674752,-885895,--,107770,-742004,--,67252,-0.34
110/05/15,109,2,2610,華航,58872652,53986964,--,--,4885688,--,--,4885688,5108778,--,-223090,-1443471,-1666561,-108609,-1557952,--,--,-1557952,198727,--,-1359225,-1313885,--,-244067,-1112145,--,-247080,-0.24
110/05/15,109,2,2611,志信,295198,274654,--,--,20544,--,--,20544,84298,--,-63754,52207,-11547,-2657,-8890,--,--,-8890,15989,--,7099,-407,--,-8483,16452,--,-9353,0
110/05/15,109,2,2612,中航,1552550,1275400,--,--,277150,--,--,277150,184812,--,92338,55904,148242,13157,135085,--,--,135085,-140493,--,-5408,135085,--,0,-5408,--,0,0.68
110/05/15,109,2,2613,中櫃,1360786,1234668,--,--,126118,--,--,126118,72679,--,53439,-82423,-28984,-166,-28818,--,--,-28818,-32,--,-28850,-28820,--,2,-28852,--,2,-0.21
110/05/15,109,2,2614,東森,2120372,1462888,--,--,657484,--,--,657484,718430,--,-60946,92152,31206,-92632,123838,0,--,123838,-28796,--,95042,144435,--,-20597,115664,--,-20622,0.26
110/05/15,109,2,2615,萬海,34270590,29944752,--,--,4325838,--,--,4325838,2061392,--,2264446,167037,2431483,652262,1779221,--,--,1779221,-376511,--,1402710,1758277,--,20944,1384603,--,18107,0.79
110/05/15,109,2,2616,山隆,7674015,6856668,--,--,817347,--,--,817347,651622,--,165725,14502,180227,38384,141843,--,--,141843,205492,--,347335,137115,--,4728,347148,--,187,1.01
110/05/15,109,2,2617,台航,1209552,959025,--,--,250527,--,--,250527,65454,--,185073,122998,308071,34500,273571,--,--,273571,-157578,--,115993,273571,--,--,115993,--,--,0.66
110/05/15,109,2,2618,長榮航,49522030,44279186,--,--,5242844,--,--,5242844,5503104,--,-260260,-1662443,-1922703,-122226,-1800477,--,--,-1800477,287483,--,-1512994,-1834366,--,33889,-1540750,--,27756,-0.38
110/05/15,109,2,2630,亞航,1940032,1817226,--,--,122806,--,--,122806,130779,--,-7973,16740,8767,2437,6330,--,--,6330,-32,--,6298,6330,--,--,6298,--,--,0.05
110/05/15,109,2,2633,台灣高鐵,17205581,12647257,--,--,4558324,--,--,4558324,554570,--,4003754,-2630310,1373444,-193606,1567050,--,--,1567050,--,--,1567050,--,--,--,--,--,--,0.28
110/05/15,109,2,2634,漢翔,10135798,9375369,--,--,760429,--,--,760429,594984,--,165445,184711,350156,53705,296451,--,--,296451,-17321,--,279130,296451,--,--,279130,--,--,0.31
110/05/15,109,2,2636,台驊投控,6399594,5346634,--,--,1052960,--,--,1052960,793767,--,259193,-6978,252215,57926,194289,--,--,194289,-90168,--,104121,189963,--,4326,106308,--,-2187,1.65
110/05/15,109,2,2637,慧洋-KY,5516471,5094957,--,--,421514,--,--,421514,75773,--,345741,-769497,-423756,7974,-431730,--,--,-431730,-491994,--,-923724,-431730,--,--,-923724,--,--,-0.61
110/05/15,109,2,2642,宅配通,1950208,1603677,--,--,346531,--,--,346531,214444,--,132087,3804,135891,26433,109458,--,--,109458,196569,--,306027,109458,--,--,306027,--,--,1.15
110/05/15,109,2,2701,萬企,120252,34260,--,--,85992,--,--,85992,13768,--,72224,21112,93336,22990,70346,--,--,70346,-210511,--,-140165,--,--,--,--,--,--,0.16
110/05/15,109,2,2702,華園,377604,113377,--,--,264227,--,--,264227,368502,--,-104275,-70071,-174346,-87860,-86486,--,--,-86486,-14278,--,-100764,-86486,--,--,-100764,--,--,-0.78
110/05/15,109,2,2704,國賓,885690,625611,--,--,260079,--,--,260079,329742,--,-69663,46239,-23424,22791,-46215,--,--,-46215,-20235,--,-66450,-46470,--,255,-66705,--,255,-0.13
110/05/15,109,2,2705,六福,491182,534131,--,--,-42949,--,--,-42949,292976,--,-335925,14469,-321456,0,-321456,-10372,--,-331828,-446,--,-332274,-331828,--,--,-332274,--,--,-1.78
110/05/15,109,2,2706,第一店,126309,32616,--,--,93693,--,--,93693,14538,--,79155,14397,93552,26761,66791,0,0,66791,-296310,--,-229519,--,--,--,--,--,--,0.13
110/05/15,109,2,2707,晶華,2371849,1787930,--,--,583919,--,--,583919,372760,--,211159,94260,305419,43988,261431,--,--,261431,-26926,--,234505,235446,--,25985,208515,--,25990,1.85
110/05/15,109,2,2712,遠雄來,196511,145096,--,--,51415,--,--,51415,53286,--,-1871,13285,11414,-34,11448,--,--,11448,--,--,11448,--,--,--,--,--,--,0.11
110/05/15,109,2,2722,夏都,279874,198217,--,--,81657,--,--,81657,111699,0,-30042,16270,-13772,511,-14283,--,--,-14283,16661,--,2378,-12115,--,-2168,4546,--,-2168,-0.11
110/05/15,109,2,2723,美食-KY,9122372,3744273,--,--,5378099,--,--,5378099,4950692,--,427407,-67350,360057,97218,262839,--,--,262839,-187884,--,74955,273561,--,-10722,85289,--,-10334,1.52
110/05/15,109,2,2727,王品,6447219,3667197,--,--,2780022,--,--,2780022,2879400,--,-99378,-129120,-228498,-8281,-220217,--,--,-220217,-51997,--,-272214,-83876,--,-136341,-115964,--,-156250,-1.12
110/05/15,109,2,2731,雄獅,4731965,3926024,--,--,805941,--,--,805941,1191430,--,-385489,170075,-215414,-40184,-175230,--,--,-175230,-63298,--,-238528,-168401,--,-6829,-224005,--,-14523,-2.41
110/05/15,109,2,2739,寒舍,1186663,1003455,--,--,183208,--,--,183208,540944,22335,-335401,-21318,-356719,-84921,-271798,--,--,-271798,12898,--,-258900,-271798,--,--,-258900,--,--,-2.44
110/05/15,109,2,2748,雲品,742029,628305,--,--,113724,--,--,113724,163391,--,-49667,42025,-7642,-12155,4513,--,--,4513,130,--,4643,4593,-80,0,4723,-80,0,0.07
110/05/15,109,2,2841,台開,160701,74579,--,--,86122,--,--,86122,349763,--,-263641,-458233,-721874,22031,-743905,--,--,-743905,0,--,-743905,-745358,--,1453,-745358,--,1453,-0.98
110/05/15,109,2,2901,欣欣,52903,8282,--,--,44621,--,--,44621,40826,--,3795,3573,7368,1484,5884,--,--,5884,61,--,5945,--,--,--,--,--,--,0.08
110/05/15,109,2,2903,遠百,16583165,8250892,--,--,8332273,--,--,8332273,6885383,--,1446890,-564645,882245,321943,560302,--,--,560302,-386218,--,174084,395794,--,164508,3494,--,170590,0.28
110/05/15,109,2,2904,匯僑,262980,141737,--,--,121243,--,--,121243,34646,--,86597,-77,86520,5207,81313,--,--,81313,-4738,--,76575,81306,--,7,76568,--,7,1.18
110/05/15,109,2,2906,高林,3174931,2365410,--,--,809521,--,--,809521,731677,--,77844,12358,90202,43820,46382,--,--,46382,-48934,--,-2552,-26795,--,73177,-74592,--,72040,-0.13
110/05/15,109,2,2908,特力,19887830,14533158,--,--,5354672,--,--,5354672,4758559,--,596113,-84114,511999,128073,383926,--,--,383926,-88405,--,295521,377743,--,6183,289338,--,6183,0.76
110/05/15,109,2,2910,統領,227435,60226,--,--,167209,0,0,167209,94997,--,72212,-24653,47559,21107,26452,--,--,26452,-7857,--,18595,26452,--,0,18595,--,0,0.15
110/05/15,109,2,2911,麗嬰房,1814364,1029467,--,--,784897,--,--,784897,1011011,--,-226114,-10454,-236568,10968,-247536,--,--,-247536,-48622,--,-296158,-246954,--,-582,-295053,--,-1105,-1.33
110/05/15,109,2,2912,統一超,124542278,81973068,--,--,42569210,--,--,42569210,36796316,--,5772894,870027,6642921,1052445,5590476,--,--,5590476,-341388,--,5249088,5091668,--,498808,4744335,--,504753,4.9
110/05/15,109,2,2913,農林,141490,81756,--,--,59734,--,--,59734,132752,--,-73018,4551,-68467,-9776,-58691,--,--,-58691,-8313,--,-67004,--,--,--,--,--,--,-0.07
110/05/15,109,2,2915,潤泰全,1546990,967457,--,--,579533,--,--,579533,439911,--,139622,5516203,5655825,1418751,4237074,--,--,4237074,8410074,--,12647148,4060204,--,176870,10962391,--,1684757,7.62
110/05/15,109,2,2923,鼎固-KY,4646937,2853762,--,--,1793175,--,--,1793175,260435,-391984,1140756,-1113776,26980,475384,-448404,0,--,-448404,-1715063,--,-2163467,-448375,--,-29,-2161404,--,-2063,-0.26
110/05/15,109,2,2929,淘帝-KY,1376229,1651971,--,--,-275742,--,--,-275742,577041,--,-852783,61312,-791471,-70429,-721042,--,--,-721042,-138334,--,-859376,-721042,--,--,-859376,--,--,-7.59
110/05/15,109,2,2936,客思達-KY,4814969,3357700,--,--,1457269,--,--,1457269,1370970,--,86299,-54951,31348,-20271,51619,--,--,51619,-49971,--,1648,51619,--,--,1648,--,--,0.68
110/05/15,109,2,2939,凱羿-KY,913621,719638,--,--,193983,--,--,193983,141994,-102458,-50469,-3577,-54046,20735,-74781,--,--,-74781,-2674,--,-77455,-73727,--,-1054,-75979,--,-1476,-1.59
110/05/15,109,2,3002,歐格,357002,264659,--,--,92343,--,--,92343,109792,--,-17449,32772,15323,4069,11254,--,--,11254,-38255,--,-27001,19359,--,-8105,-16951,--,-10050,0.19
110/05/15,109,2,3003,健和興,1553465,1067513,--,--,485952,--,--,485952,235328,--,250624,-7094,243530,33157,210373,--,--,210373,58755,--,269128,207061,--,3312,267628,--,1500,1.33
110/05/15,109,2,3004,豐達科,1045952,781874,--,--,264078,--,--,264078,168981,--,95097,-6427,88670,466,88204,--,--,88204,-10937,--,77267,88204,--,0,77267,--,0,1.68
110/05/15,109,2,3005,神基,12998321,9268982,--,--,3729339,--,--,3729339,2212087,28952,1546204,-452,1545752,307107,1238645,--,--,1238645,-275646,--,962999,1157411,--,81234,902395,--,60604,1.98
110/05/15,109,2,3006,晶豪科,6874358,5460693,--,--,1413665,--,--,1413665,740420,--,673245,10391,683636,92364,591272,--,--,591272,18973,--,610245,591347,--,-75,610320,--,-75,2.11
110/05/15,109,2,3008,大立光,25864922,7948391,--,--,17916531,0,-9753,17906778,2569193,--,15337585,-121784,15215801,3506864,11708937,0,--,11708937,-342943,--,11365994,11708937,0,0,11365994,0,0,87.29
110/05/15,109,2,3010,華立,27189478,24989175,--,--,2200303,--,--,2200303,1229691,--,970612,145126,1115738,270400,845338,--,--,845338,-183986,--,661352,784462,--,60876,641300,--,20052,3.39
110/05/15,109,2,3011,今皓,651485,584519,--,--,66966,--,--,66966,105090,--,-38124,15776,-22348,372,-22720,--,--,-22720,-26965,--,-49685,-22720,--,--,-49685,--,--,-0.2
110/05/15,109,2,3013,晟銘電,2991576,2718835,--,--,272741,--,--,272741,176789,--,95952,23623,119575,41456,78119,--,--,78119,-29235,--,48884,60167,--,17952,36187,--,12697,0.38
110/05/15,109,2,3014,聯陽,2000075,961025,--,--,1039050,--,--,1039050,617126,--,421924,7398,429322,68282,361040,--,--,361040,9209,--,370249,361047,--,-7,370256,--,-7,2.26
110/05/15,109,2,3015,全漢,6261066,5438827,--,--,822239,-490,--,822729,727528,--,95201,354838,450039,192694,257345,--,--,257345,536128,--,793473,248739,--,8606,786694,--,6779,1.31
110/05/15,109,2,3016,嘉晶,2050418,1895359,--,--,155059,--,--,155059,119936,--,35123,13692,48815,4335,44480,--,--,44480,-80,--,44400,44480,--,--,44400,--,--,0.16
110/05/15,109,2,3017,奇鋐,19091375,16539879,--,--,2551496,--,--,2551496,1341303,--,1210193,-19476,1190717,369859,820858,--,--,820858,-288793,--,532065,761600,--,59258,477511,--,54554,2.16
110/05/15,109,2,3018,同開,810251,727563,--,--,82688,--,--,82688,96804,--,-14116,-1986,-16102,-12733,-3369,--,--,-3369,342,--,-3027,1405,--,-4774,2047,--,-5074,0.02
110/05/15,109,2,3019,亞光,6804610,5659109,--,--,1145501,--,--,1145501,955127,--,190374,100858,291232,108716,182516,--,--,182516,-247510,--,-64994,52818,--,129698,-124326,--,59332,0.19
110/05/15,109,2,3021,鴻名,1213619,963204,--,--,250415,--,--,250415,181621,--,68794,1809,70603,20530,50073,--,--,50073,-26262,--,23811,50072,--,1,23810,--,1,0.53
110/05/15,109,2,3022,威強電,2640234,1702352,--,--,937882,491,365,937756,561197,--,376559,250569,627128,152751,474377,--,--,474377,-164995,--,309382,474998,--,-621,310003,--,-621,2.68
110/05/15,109,2,3023,信邦,9771330,7228651,--,--,2542679,--,--,2542679,1313575,--,1229104,138973,1368077,318641,1049436,--,--,1049436,-160619,--,888817,1035343,--,14093,888543,--,274,4.45
110/05/15,109,2,3024,憶聲,637055,480008,--,--,157047,--,--,157047,145843,--,11204,26084,37288,5969,31319,--,--,31319,-31828,--,-509,32282,--,-963,391,--,-900,0.12
110/05/15,109,2,3025,星通,244321,110300,--,--,134021,--,--,134021,113919,0,20102,2406,22508,5239,17269,0,--,17269,-235,--,17034,17269,--,0,17034,--,0,0.24
110/05/15,109,2,3026,禾伸堂,6803885,5259070,--,--,1544815,--,--,1544815,765830,--,778985,22463,801448,187689,613759,--,--,613759,-24828,--,588931,660186,--,-46427,636469,--,-47538,4.18
110/05/15,109,2,3027,盛達,382937,232735,--,--,150202,--,--,150202,118793,463,31872,-7351,24521,7755,16766,0,--,16766,-7400,--,9366,14731,--,2035,7637,--,1729,0.15
110/05/15,109,2,3028,增你強,13432378,12711051,--,--,721327,--,--,721327,512687,--,208640,16132,224772,34273,190499,--,--,190499,449303,--,639802,190499,--,0,639802,--,0,0.89
110/05/15,109,2,3029,零壹,5131525,4593158,--,--,538367,--,--,538367,253566,--,284801,12113,296914,63249,233665,--,--,233665,10105,--,243770,234840,--,-1175,245120,--,-1350,1.89
110/05/15,109,2,3030,德律,2649605,1185474,--,--,1464131,--,--,1464131,645461,--,818670,-15453,803217,160939,642278,--,--,642278,-18374,--,623904,642278,--,--,623904,--,--,2.72
110/05/15,109,2,3031,佰鴻,620257,473652,--,--,146605,--,--,146605,129650,--,16955,53429,70384,20966,49418,--,--,49418,-67620,--,-18202,50494,--,-1076,-15121,--,-3081,0.29
110/05/15,109,2,3032,偉訓,3759246,3026975,--,--,732271,--,--,732271,473361,--,258910,74542,333452,69278,264174,--,--,264174,-94100,--,170074,207591,--,56583,134210,--,35864,1.86
110/05/15,109,2,3033,威健,25558793,24128560,--,--,1430233,--,--,1430233,949775,--,480458,-99039,381419,86733,294686,--,--,294686,-51979,--,242707,294686,--,--,242707,--,--,0.8
110/05/15,109,2,3034,聯詠,35501442,23662527,--,--,11838915,--,--,11838915,6072159,--,5766756,86760,5853516,1085642,4767874,0,--,4767874,-2986,--,4764888,4767874,--,0,4764888,--,0,7.84
110/05/15,109,2,3035,智原,2571697,1342280,--,--,1229417,--,--,1229417,1180365,--,49052,162205,211257,37694,173563,--,--,173563,-40941,--,132622,182719,--,-9156,143281,--,-10659,0.74
110/05/15,109,2,3036,文曄,152199845,147217343,--,--,4982502,--,--,4982502,2641988,--,2340514,-569171,1771343,365942,1405401,--,--,1405401,5734320,--,7139721,1405193,--,208,7139505,--,216,2.11
110/05/15,109,2,3037,欣興,42277289,35998784,--,--,6278505,--,--,6278505,4107073,2509,2173941,136122,2310063,591405,1718658,--,--,1718658,-435179,--,1283479,1817288,--,-98630,1447806,--,-164327,1.25
110/05/15,109,2,3038,全台,1873407,1472278,--,--,401129,--,--,401129,230976,2077,172230,54,172284,27825,144459,--,--,144459,-30812,--,113647,144513,--,-54,129031,--,-15384,0.97
110/05/15,109,2,3040,遠見,68910,30011,--,--,38899,--,--,38899,25403,--,13496,200581,214077,11169,202908,--,--,202908,-32830,--,170078,202908,--,0,170078,--,--,3.22
110/05/15,109,2,3041,揚智,985296,654615,--,--,330681,--,--,330681,480896,--,-150215,24220,-125995,-26269,-99726,--,--,-99726,-12689,--,-112415,-98230,--,-1496,-110880,--,-1535,-0.52
110/05/15,109,2,3042,晶技,4675138,3279462,--,--,1395676,--,--,1395676,762986,--,632690,77463,710153,84177,625976,--,--,625976,-131442,--,494534,625976,--,--,494534,--,--,2.02
110/05/15,109,2,3043,科風,486789,389944,--,--,96845,--,--,96845,117193,--,-20348,1557,-18791,0,-18791,--,--,-18791,4653,--,-14138,-17706,--,-1085,-13046,--,-1092,-0.09
110/05/15,109,2,3044,健鼎,24727752,20346996,--,--,4380756,--,--,4380756,2111382,0,2269374,630182,2899556,607531,2292025,--,--,2292025,-801058,--,1490967,2292042,--,-17,1490984,--,-17,4.36
110/05/15,109,2,3045,台灣大,63194318,46990438,--,--,16203880,--,--,16203880,7717874,128671,8614677,-156894,8457783,1578346,6879437,--,--,6879437,-548941,--,6330496,6362233,--,517204,5807236,--,523260,2.26
110/05/15,109,2,3046,建碁,665391,509262,--,--,156129,--,--,156129,223520,--,-67391,23622,-43769,1903,-45672,--,--,-45672,-7516,--,-53188,-44914,--,-758,-52020,--,-1168,-0.63
110/05/15,109,2,3047,訊舟,2831065,2068175,--,--,762890,--,--,762890,620616,--,142274,-25612,116662,32441,84221,--,--,84221,-8381,--,75840,18588,--,65633,12588,--,63252,0.1
110/05/15,109,2,3048,益登,44727592,43485745,--,--,1241847,--,--,1241847,716262,--,525585,-235647,289938,68697,221241,--,--,221241,-76424,--,144817,221267,--,-26,144843,--,-26,0.99
110/05/15,109,2,3049,和鑫,1451087,1175003,--,--,276084,--,--,276084,174025,--,102059,-16785,85274,35132,50142,--,--,50142,--,--,50142,65791,--,-15649,65791,--,-15649,0.08
110/05/15,109,2,3050,鈺德,470729,291159,--,--,179570,--,--,179570,92321,--,87249,-14772,72477,8316,64161,0,--,64161,-15992,--,48169,53792,0,10369,37800,0,10369,0.37
110/05/15,109,2,3051,力特,1086055,904674,--,--,181381,--,--,181381,139997,--,41384,-46189,-4805,31201,-36006,--,--,-36006,-4768,--,-40774,-36006,--,--,-40774,--,--,-0.11
110/05/15,109,2,3052,夆典,2436044,2174001,--,--,262043,--,--,262043,104262,--,157781,-792,156989,-280,157269,--,--,157269,-8262,--,149007,153044,--,4225,144782,--,4225,0.77
110/05/15,109,2,3054,立萬利,205023,208176,--,--,-3153,--,--,-3153,38790,--,-41943,43869,1926,-19,1945,--,--,1945,-8268,--,-6323,1945,--,--,-6323,--,--,0.02
110/05/15,109,2,3055,蔚華科,1383191,1154935,--,--,228256,--,--,228256,277981,-3,-49728,7778,-41950,528,-42478,--,--,-42478,-17759,--,-60237,-27595,--,-14883,-44898,--,-15339,-0.29
110/05/15,109,2,3056,總太,1607936,1216208,--,--,391728,--,--,391728,98398,--,293330,8187,301517,59771,241746,--,--,241746,0,--,241746,241746,--,--,241746,--,--,1.16
110/05/15,109,2,3057,喬鼎,497751,339978,--,--,157773,--,0,157773,251058,--,-93285,113570,20285,7282,13003,--,--,13003,-7197,--,5806,2155,--,10848,-8843,--,14649,0.01
110/05/15,109,2,3058,立德,1937371,1703124,--,--,234247,--,--,234247,295462,--,-61215,26097,-35118,16049,-51167,--,--,-51167,-65359,--,-116526,-50304,--,-863,-115333,--,-1193,-0.31
110/05/15,109,2,3059,華晶科,2637498,1971636,--,--,665862,--,--,665862,621711,--,44151,77740,121891,46957,74934,--,--,74934,-145821,--,-70887,81818,--,-6884,-58392,--,-12495,0.31
110/05/15,109,2,3060,銘異,2042580,1945840,--,--,96740,--,--,96740,277677,--,-180937,47590,-133347,-3798,-129549,--,--,-129549,-115476,--,-245025,-121127,--,-8422,-233193,--,-11832,-0.88
110/05/15,109,2,3062,建漢,2178965,2038078,--,--,140887,--,--,140887,202524,--,-61637,43033,-18604,-17409,-1195,--,--,-1195,-55295,--,-56490,-1195,--,--,-56490,--,--,0
110/05/15,109,2,3090,日電貿,4522577,3725033,--,--,797544,--,--,797544,352692,--,444852,-4082,440770,120789,319981,--,--,319981,-85265,--,234716,302789,--,17192,217584,--,17132,1.69
110/05/15,109,2,3092,鴻碩,1358729,1017345,--,--,341384,--,--,341384,192389,-1500,147495,-476,147019,35824,111195,--,--,111195,-42354,--,68841,111195,--,--,68841,--,--,1.49
