出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
110/05/15,108,2,2538,基泰,101687,54543,--,--,47144,--,--,47144,54779,--,-7635,45770,38135,4522,33613,--,--,33613,8046,--,41659,30373,--,3240,38419,--,3240,0.07
110/05/15,108,2,2539,櫻花建,1651913,1157041,--,--,494872,--,--,494872,167541,--,327331,-8106,319225,22108,297117,--,--,297117,--,--,297117,--,--,--,--,--,--,0.73
110/05/15,108,2,2540,愛山林,992813,686552,--,--,306261,--,--,306261,145359,--,160902,-67501,93401,30309,63092,0,--,63092,0,--,63092,63092,--,0,63092,--,0,0.43
110/05/15,108,2,2542,興富發,13829016,9745800,--,--,4083216,--,--,4083216,1400928,--,2682288,-377520,2304768,299130,2005638,--,--,2005638,11822,--,2017460,2099988,--,-94350,2111810,--,-94350,1.84
110/05/15,108,2,2543,皇昌,2487032,2393828,--,--,93204,--,--,93204,80861,--,12343,-13794,-1451,0,-1451,--,--,-1451,--,--,-1451,4058,--,-5509,4058,--,-5509,0.02
110/05/15,108,2,2545,皇翔,1458308,944933,--,--,513375,--,--,513375,320395,--,192980,-156760,36220,30070,6150,--,--,6150,--,--,6150,6150,--,--,6150,--,--,0.02
110/05/15,108,2,2546,根基,5483552,5046165,--,--,437387,--,--,437387,119885,--,317502,8748,326250,64070,262180,--,--,262180,81582,--,343762,262175,--,5,343738,--,24,2.47
110/05/15,108,2,2547,日勝生,2691347,1584064,--,--,1107283,--,--,1107283,1002755,--,104528,-93176,11352,131546,-120194,--,--,-120194,549,--,-119645,-150655,--,30461,-150351,--,30706,-0.17
110/05/15,108,2,2548,華固,3651925,2627972,--,--,1023953,--,--,1023953,349154,--,674799,25047,699846,134825,565021,--,--,565021,8551,--,573572,564346,--,675,570861,--,2711,2.04
110/05/15,108,2,2597,潤弘,4672618,4125303,--,--,547315,--,--,547315,336702,--,210613,3550,214163,43363,170800,--,--,170800,-61278,--,109522,161410,--,9390,100739,--,8783,1.2
110/05/15,108,2,2601,益航,4084276,1337465,--,--,2746811,--,--,2746811,2036790,--,710021,935869,1645890,194320,1451570,--,--,1451570,174774,--,1626344,1324555,--,127015,1468163,--,158181,2.1
110/05/15,108,2,2603,長榮,92808793,85697394,--,--,7111399,-12207,6396,7130002,5075377,357520,2412145,-1868180,543965,527586,16379,--,--,16379,401987,--,418366,204806,--,-188427,675491,--,-257125,0.05
110/05/15,108,2,2605,新興,1713222,1804326,--,--,-91104,--,--,-91104,124247,--,-215351,-123941,-339292,-21800,-317492,--,--,-317492,209285,--,-108207,-322369,--,4877,-127944,--,19737,-0.57
110/05/15,108,2,2606,裕民,4248870,3828128,--,--,420742,--,--,420742,178271,--,242471,16268,258739,130954,127785,--,--,127785,2854620,--,2982405,127785,--,--,2982405,--,--,0.15
110/05/15,108,2,2607,榮運,3895130,3249001,--,--,646129,--,--,646129,130305,--,515824,48559,564383,116119,448264,--,--,448264,189952,--,638216,444374,--,3890,634330,--,3886,0.42
110/05/15,108,2,2608,嘉里大榮,5604215,4582032,--,--,1022183,--,--,1022183,330189,--,691994,108852,800846,147064,653782,--,--,653782,-641,--,653141,623811,--,29971,623145,--,29996,1.34
110/05/15,108,2,2609,陽明,75475013,72763008,--,--,2712005,--,--,2712005,3158547,153196,-293346,-1310016,-1603362,185094,-1788456,--,--,-1788456,-249622,--,-2038078,-1946979,--,158523,-2191711,--,153633,-0.75
110/05/15,108,2,2610,華航,83297660,74787686,--,--,8509974,--,--,8509974,7175981,--,1333993,-1473445,-139452,298314,-437766,--,--,-437766,-265562,--,-703328,-686463,--,248697,-953773,--,250445,-0.13
110/05/15,108,2,2611,志信,448788,336768,--,--,112020,--,--,112020,104821,--,7199,45670,52869,1643,51226,--,--,51226,53443,--,104669,50245,--,981,103923,--,746,0.28
110/05/15,108,2,2612,中航,1913623,1464150,--,--,449473,--,--,449473,183083,--,266390,-45664,220726,30814,189912,--,--,189912,129024,--,318936,189912,--,0,318936,--,0,0.96
110/05/15,108,2,2613,中櫃,1378234,1242572,--,--,135662,--,--,135662,70272,--,65390,-69774,-4384,4657,-9041,--,--,-9041,1858,--,-7183,-9030,--,-11,-7172,--,-11,-0.07
110/05/15,108,2,2614,東森,1367432,1025011,--,--,342421,--,--,342421,447607,--,-105186,109600,4414,1922,2492,--,--,2492,30220,--,32712,12900,--,-10408,43051,--,-10339,0.02
110/05/15,108,2,2615,萬海,35676565,32177935,--,--,3498630,--,--,3498630,2132009,--,1366621,1018569,2385190,620830,1764360,--,--,1764360,341870,--,2106230,1739714,--,24646,2076046,--,30184,0.78
110/05/15,108,2,2616,山隆,8888345,8129846,--,--,758499,--,--,758499,628854,--,129645,27641,157286,35572,121714,--,--,121714,89898,--,211612,118449,--,3265,206920,--,4692,0.87
110/05/15,108,2,2617,台航,1544709,1135114,--,--,409595,--,--,409595,65577,--,344018,-229,343789,77400,266389,--,--,266389,82998,--,349387,266389,--,--,349387,--,--,0.64
110/05/15,108,2,2618,長榮航,88177559,76695207,--,--,11482352,--,--,11482352,6828585,--,4653767,-1237285,3416482,1029235,2387247,--,--,2387247,-669471,--,1717776,1943142,--,444105,1272193,--,445583,0.42
110/05/15,108,2,2630,亞航,1825705,1637879,--,--,187826,--,--,187826,150650,--,37176,-11226,25950,6790,19160,--,--,19160,33,--,19193,19160,--,--,19193,--,--,0.16
110/05/15,108,2,2633,台灣高鐵,23628717,12582640,--,--,11046077,--,--,11046077,585190,--,10460887,-6285822,4175065,-60730,4235795,--,--,4235795,0,--,4235795,--,--,--,--,--,--,0.75
110/05/15,108,2,2634,漢翔,13116816,11522294,--,--,1594522,--,--,1594522,616801,--,977721,117237,1094958,239128,855830,--,--,855830,-7144,--,848686,855830,--,--,848686,--,--,0.91
110/05/15,108,2,2636,台驊投控,5398529,4425633,--,--,972896,--,--,972896,844084,--,128812,12376,141188,29583,111605,--,--,111605,15965,--,127570,112928,--,-1323,137973,--,-10403,0.98
110/05/15,108,2,2637,慧洋-KY,6838146,5065123,--,--,1773023,--,--,1773023,81639,--,1691384,-307377,1384007,10993,1373014,--,--,1373014,-746659,--,626355,1373014,--,--,626355,--,--,2.17
110/05/15,108,2,2642,宅配通,1801522,1498401,--,--,303121,--,--,303121,202634,--,100487,-232,100255,19999,80256,--,--,80256,34223,--,114479,80256,--,--,114479,--,--,0.84
110/05/15,108,2,2701,萬企,174731,70647,--,--,104084,--,--,104084,14130,--,89954,151345,241299,54621,186678,--,--,186678,213027,--,399705,--,--,--,--,--,--,0.41
110/05/15,108,2,2702,華園,685368,106231,--,--,579137,--,--,579137,513328,--,65809,-67738,-1929,14614,-16543,--,--,-16543,11385,--,-5158,-16543,--,--,-5158,--,--,-0.16
110/05/15,108,2,2704,國賓,1466904,861924,--,--,604980,--,--,604980,455013,--,149967,66913,216880,40009,176871,--,--,176871,444527,--,621398,178202,--,-1331,622729,--,-1331,0.49
110/05/15,108,2,2705,六福,994709,966145,--,--,28564,--,--,28564,392151,--,-363587,-68991,-432578,0,-432578,-26775,--,-459353,339,--,-459014,-459353,--,--,-459014,--,--,-1.35
110/05/15,108,2,2706,第一店,171785,41903,--,--,129882,--,--,129882,14793,--,115089,221165,336254,70366,265888,--,--,265888,169016,--,434904,--,--,--,--,--,--,0.53
110/05/15,108,2,2707,晶華,3219098,2126603,--,--,1092495,--,--,1092495,493513,--,598982,271537,870519,117600,752919,--,--,752919,47286,--,800205,739507,--,13412,786794,--,13411,5.83
110/05/15,108,2,2712,遠雄來,185460,145252,--,--,40208,--,--,40208,59523,--,-19315,-140,-19455,-265,-19190,--,--,-19190,0,--,-19190,--,--,--,--,--,--,-0.18
110/05/15,108,2,2722,夏都,356843,231842,--,--,125001,--,--,125001,132514,1392,-6121,3359,-2762,-4758,1996,--,--,1996,-1300,--,696,4306,--,-2310,3006,--,-2310,0.04
110/05/15,108,2,2723,美食-KY,11517816,4605767,--,--,6912049,--,--,6912049,6087299,--,824750,-39402,785348,255961,529387,--,--,529387,103229,--,632616,532428,--,-3041,635098,--,-2482,2.96
110/05/15,108,2,2727,王品,8238915,4472498,--,--,3766417,--,--,3766417,3433183,--,333234,-120015,213219,44421,168798,--,--,168798,28094,--,196892,170385,--,-1587,184196,--,12696,2.31
110/05/15,108,2,2731,雄獅,15305125,13667723,--,--,1637402,--,--,1637402,1530321,--,107081,104812,211893,47123,164770,--,--,164770,9683,--,174453,155947,--,8823,163976,--,10477,2.23
110/05/15,108,2,2739,寒舍,2229507,1357296,--,--,872211,--,--,872211,731613,-7935,132663,-89389,43274,9089,34185,--,--,34185,-6313,--,27872,34185,--,--,27872,--,--,0.31
110/05/15,108,2,2748,雲品,1198777,826821,--,--,371956,--,--,371956,221564,--,150392,-17174,133218,28244,104974,--,--,104974,--,--,104974,--,--,--,--,--,--,1.6
110/05/15,108,2,2841,台開,185027,84340,--,--,100687,--,--,100687,419147,--,-318460,412334,93874,5523,88351,--,--,88351,613381,--,701732,87579,--,772,700960,--,772,0.12
110/05/15,108,2,2901,欣欣,65103,8346,--,--,56757,--,--,56757,43751,--,13006,3553,16559,3312,13247,--,--,13247,227,--,13474,--,--,--,--,--,--,0.18
110/05/15,108,2,2903,遠百,17802047,8383531,--,--,9418516,--,--,9418516,7405695,--,2012821,-718926,1293895,457940,835955,--,--,835955,1146397,--,1982352,687622,--,148333,1859160,--,123192,0.49
110/05/15,108,2,2904,匯僑,256598,129682,--,--,126916,--,--,126916,32811,--,94105,-3189,90916,18536,72380,--,--,72380,-1811,--,70569,72366,--,14,70555,--,14,1.05
110/05/15,108,2,2906,高林,3554180,2682991,--,--,871189,--,--,871189,750735,--,120454,-7683,112771,42992,69779,--,--,69779,79045,--,148824,16823,--,52956,92186,--,56638,0.08
110/05/15,108,2,2908,特力,19213795,13820435,--,--,5393360,--,--,5393360,4929293,--,464067,-631882,-167815,33076,-200891,--,--,-200891,-13006,--,-213897,-203903,--,3012,-216911,--,3014,-0.4
110/05/15,108,2,2910,統領,270479,143758,--,--,126721,0,0,126721,118078,--,8643,50788,59431,1559,57872,--,--,57872,5087,--,62959,57872,--,0,62959,--,0,0.33
110/05/15,108,2,2911,麗嬰房,2507469,1433911,--,--,1073558,--,--,1073558,1311611,--,-238053,39459,-198594,-8632,-189962,--,--,-189962,23515,--,-166447,-154891,--,-35071,-133634,--,-32813,-0.79
110/05/15,108,2,2912,統一超,125033319,82099651,--,--,42933668,--,--,42933668,36373262,--,6560406,1122564,7682970,1452800,6230170,--,--,6230170,573083,--,6803253,5497751,--,732419,5982917,--,820336,5.29
110/05/15,108,2,2913,農林,148965,86324,--,--,62641,--,--,62641,146187,--,-83546,92414,8868,-19389,28257,--,--,28257,-24294,--,3963,--,--,--,--,--,--,0.04
110/05/15,108,2,2915,潤泰全,1994640,1409538,--,--,585102,--,--,585102,467703,--,117399,5989564,6106963,27672,6079291,--,--,6079291,36066412,--,42145703,5878664,--,200627,42071149,--,74554,11.04
110/05/15,108,2,2923,鼎固-KY,3329709,1732514,--,--,1597195,--,--,1597195,631156,-9120,956919,275024,1231943,411458,820485,7879732,--,8700217,917128,--,9617345,8695501,--,4716,9551448,--,65897,5
110/05/15,108,2,2929,淘帝-KY,3099658,1886982,--,--,1212676,--,--,1212676,506771,--,705905,10773,716678,192465,524213,--,--,524213,50948,--,575161,524213,--,--,575161,--,--,6.39
110/05/15,108,2,2936,客思達-KY,5941541,4239371,--,--,1702170,--,--,1702170,1691328,--,10842,-50675,-39833,-10472,-29361,--,--,-29361,39622,--,10261,-29361,--,--,10261,--,--,-0.39
110/05/15,108,2,2939,凱羿-KY,1056793,760062,--,--,296731,--,--,296731,173355,-1034,122342,38755,161097,35494,125603,--,--,125603,32,--,125635,123209,--,2394,123123,--,2512,2.61
110/05/15,108,2,3002,歐格,318556,228466,--,--,90090,--,--,90090,87303,--,2787,34693,37480,7020,30460,--,--,30460,40147,--,70607,30482,--,-22,69868,--,739,0.3
110/05/15,108,2,3003,健和興,1685367,1161125,--,--,524242,--,--,524242,263513,--,260729,34873,295602,82526,213076,--,--,213076,-16631,--,196445,209220,--,3856,190467,--,5978,1.34
110/05/15,108,2,3004,豐達科,1349823,941791,--,--,408032,--,--,408032,180338,--,227694,-2163,225531,57089,168442,--,--,168442,3075,--,171517,168442,--,0,171517,--,0,3.2
110/05/15,108,2,3005,神基,12718672,9212559,--,--,3506113,--,--,3506113,2223930,30065,1312248,-45508,1266740,311101,955639,--,--,955639,211957,--,1167596,837366,--,118273,1042627,--,124969,1.45
110/05/15,108,2,3006,晶豪科,5660998,4928958,--,--,732040,--,--,732040,585906,--,146134,94569,240703,37965,202738,--,--,202738,-13844,--,188894,204087,--,-1349,190243,--,-1349,0.73
110/05/15,108,2,3008,大立光,23904244,7802122,--,--,16102122,0,8307,16110429,2359097,--,13751332,1295263,15046595,3441625,11604970,0,--,11604970,315520,--,11920490,11604970,0,0,11920490,0,0,86.51
110/05/15,108,2,3010,華立,26107373,24107910,--,--,1999463,--,--,1999463,1247253,--,752210,172073,924283,195562,728721,--,--,728721,84710,--,813431,659412,--,69309,720974,--,92457,2.85
110/05/15,108,2,3011,今皓,652464,582886,--,--,69578,--,--,69578,117928,--,-48350,5314,-43036,-971,-42065,--,--,-42065,19510,--,-22555,-42065,--,--,-22555,--,--,-0.37
110/05/15,108,2,3013,晟銘電,2713855,2494193,--,--,219662,--,--,219662,178299,--,41363,9966,51329,14495,36834,--,--,36834,10143,--,46977,29373,--,7461,35365,--,11612,0.18
110/05/15,108,2,3014,聯陽,1612998,747743,--,--,865255,--,--,865255,599929,--,265326,14227,279553,56137,223416,--,--,223416,23697,--,247113,223599,--,-183,247296,--,-183,1.41
110/05/15,108,2,3015,全漢,6579538,5956700,--,--,622838,-158,--,622996,790450,--,-167454,138567,-28887,5812,-34699,--,--,-34699,710625,--,675926,-35049,--,350,667587,--,8339,-0.18
110/05/15,108,2,3016,嘉晶,2020990,1858555,--,--,162435,--,--,162435,123755,--,38680,6368,45048,14492,30556,--,--,30556,198,--,30754,30556,--,--,30754,--,--,0.11
110/05/15,108,2,3017,奇鋐,16398248,14596733,--,--,1801515,--,--,1801515,1397110,--,404405,197450,601855,201779,400076,--,--,400076,124175,--,524251,411137,--,-11061,533086,--,-8835,1.16
110/05/15,108,2,3018,同開,547216,490047,--,--,57169,--,--,57169,120066,--,-62897,10444,-52453,-11556,-40897,--,--,-40897,1090,--,-39807,-26038,--,-14859,-25570,--,-14237,-0.36
110/05/15,108,2,3019,亞光,9177773,7451727,--,--,1726046,--,--,1726046,1062714,--,663332,158592,821924,141218,680706,--,--,680706,163612,--,844318,504064,--,176642,629250,--,215068,1.79
110/05/15,108,2,3021,鴻名,1226569,958879,--,--,267690,--,--,267690,184459,--,83231,10158,93389,23076,70313,--,--,70313,14635,--,84948,70309,--,4,84944,--,4,0.74
110/05/15,108,2,3022,威強電,2889212,1901020,--,--,988192,--,-60,988132,643639,--,344493,220784,565277,127153,438124,--,--,438124,28017,--,466141,438124,--,0,466141,--,0,1.48
110/05/15,108,2,3023,信邦,8839801,6567345,--,--,2272456,--,--,2272456,1255001,--,1017455,137238,1154693,296840,857853,--,--,857853,106860,--,964713,874467,--,-16614,980317,--,-15604,3.83
110/05/15,108,2,3024,憶聲,689126,511023,--,--,178103,--,--,178103,161616,--,16487,31880,48367,7920,40447,--,--,40447,41541,--,81988,37989,--,2458,80170,--,1818,0.14
110/05/15,108,2,3025,星通,254606,112424,--,--,142182,--,--,142182,121193,0,20989,5788,26777,6274,20503,0,--,20503,202,--,20705,20617,--,-114,20819,--,-114,0.29
110/05/15,108,2,3026,禾伸堂,6784793,5216149,--,--,1568644,--,--,1568644,999720,--,568924,100039,668963,195848,473115,--,--,473115,20137,--,493252,537499,--,-64384,550116,--,-56864,3.4
110/05/15,108,2,3027,盛達,333787,215491,--,--,118296,--,--,118296,127663,0,-9367,10412,1045,2962,-1917,0,--,-1917,10460,--,8543,-3569,--,1652,6806,--,1737,-0.04
110/05/15,108,2,3028,增你強,12913028,12120730,--,--,792298,--,--,792298,555811,--,236487,-44251,192236,64203,128033,--,--,128033,125211,--,253244,128033,--,0,253244,--,0,0.6
110/05/15,108,2,3029,零壹,4097742,3669878,--,--,427864,--,--,427864,215577,--,212287,21179,233466,49620,183846,--,--,183846,5983,--,189829,184744,--,-898,190727,--,-898,1.5
110/05/15,108,2,3030,德律,2196091,953131,--,--,1242960,--,--,1242960,622307,--,620653,30912,651565,131132,520433,--,--,520433,7394,--,527827,520433,--,--,527827,--,--,2.2
110/05/15,108,2,3031,佰鴻,851766,661444,--,--,190322,--,--,190322,141948,--,48374,53775,102149,6469,95680,--,--,95680,117001,--,212681,98821,--,-3141,214578,--,-1897,0.53
110/05/15,108,2,3032,偉訓,3627330,3088003,--,--,539327,0,0,539327,437018,0,102309,102452,204761,45857,158904,--,--,158904,36312,--,195216,127726,--,31178,155693,--,39523,1.14
110/05/15,108,2,3033,威健,22083531,20651467,--,--,1432064,--,--,1432064,998790,--,433274,-216497,216777,55993,160784,--,--,160784,25829,--,186613,160784,--,--,186613,--,--,0.47
110/05/15,108,2,3034,聯詠,31251203,21122048,--,--,10129155,--,--,10129155,5161750,--,4967405,97334,5064739,970068,4094671,0,--,4094671,122821,--,4217492,4094671,--,0,4217492,--,0,6.73
110/05/15,108,2,3035,智原,2312281,1011818,--,--,1300463,--,--,1300463,1159251,--,141212,43091,184303,35089,149214,--,--,149214,87904,--,237118,152517,--,-3303,240239,--,-3121,0.61
110/05/15,108,2,3036,文曄,142222206,137212895,--,--,5009311,--,--,5009311,2663085,--,2346226,-994980,1351246,344334,1006912,--,--,1006912,225000,--,1231912,1006751,--,161,1231749,--,163,1.74
110/05/15,108,2,3037,欣興,37013988,32457701,--,--,4556287,--,--,4556287,3623580,-5873,926834,300600,1227434,372098,855336,--,--,855336,115374,--,970710,918539,--,-63203,1038541,--,-67831,0.63
110/05/15,108,2,3038,全台,1903571,1547076,--,--,356495,--,--,356495,226638,0,129857,29360,159217,24972,134245,--,--,134245,30842,--,165087,134317,--,-72,162502,--,2585,0.9
110/05/15,108,2,3040,遠見,95557,38011,--,--,57546,--,--,57546,20320,--,37226,16026,53252,14551,38701,--,--,38701,17351,--,56052,38701,--,0,56052,--,--,0.61
110/05/15,108,2,3041,揚智,994469,686926,--,--,307543,--,--,307543,578907,--,-271364,30583,-240781,-45157,-195624,--,--,-195624,7722,--,-187902,-195932,--,308,-188194,--,292,-0.66
110/05/15,108,2,3042,晶技,3568241,2772785,--,--,795456,--,--,795456,604607,--,190849,56629,247478,33159,214319,--,--,214319,95239,--,309558,214319,--,0,309558,--,0,0.69
110/05/15,108,2,3043,科風,549902,424928,--,--,124974,--,--,124974,59650,--,65324,-1276,64048,109,63939,--,--,63939,-2721,--,61218,66076,0,-2137,63343,--,-2125,0.33
110/05/15,108,2,3044,健鼎,25343602,20665855,--,--,4677747,--,--,4677747,2015299,-102597,2559851,472671,3032522,665238,2367284,--,--,2367284,393662,--,2760946,2367195,--,89,2760857,--,89,4.5
110/05/15,108,2,3045,台灣大,59487224,43171809,--,--,16315415,--,--,16315415,8021158,259807,8554064,-240633,8313431,1626947,6686484,--,--,6686484,1238378,--,7924862,6276674,--,409810,7500702,--,424160,2.29
110/05/15,108,2,3046,建碁,924336,663797,--,--,260539,--,--,260539,266297,--,-5758,18685,12927,4215,8712,--,--,8712,1977,--,10689,7901,--,811,9814,--,875,0.11
110/05/15,108,2,3047,訊舟,2844855,2135907,--,--,708948,--,--,708948,648543,--,60405,120967,181372,50329,131043,--,--,131043,5221,--,136264,88827,--,42216,93037,--,43227,0.48
110/05/15,108,2,3048,益登,40181316,38899517,--,--,1281799,--,--,1281799,790150,--,491649,-315129,176520,44801,131719,--,--,131719,65132,--,196851,130646,--,1073,195778,--,1073,0.59
110/05/15,108,2,3049,和鑫,2074449,1325444,--,--,749005,--,--,749005,127389,--,621616,-43172,578444,66894,511550,--,--,511550,--,--,511550,520120,--,-8570,520120,--,-8570,0.71
110/05/15,108,2,3050,鈺德,449491,288959,--,--,160532,--,--,160532,97655,--,62877,18866,81743,1966,79777,0,--,79777,186,--,79963,74784,--,4993,74970,--,4993,0.51
110/05/15,108,2,3051,力特,1177862,992490,--,--,185372,--,--,185372,158569,--,26803,-126938,-100135,24804,-124939,--,--,-124939,-666,--,-125605,-124939,--,--,-125605,--,--,-0.38
110/05/15,108,2,3052,夆典,566587,546054,--,--,20533,--,--,20533,67279,--,-46746,-4127,-50873,-9730,-41143,--,--,-41143,2448,--,-38695,-40852,--,-291,-38303,--,-392,-0.2
110/05/15,108,2,3054,立萬利,42888,39087,--,--,3801,--,--,3801,45628,--,-41827,50362,8535,4953,3582,--,--,3582,-58144,--,-54562,3582,--,--,-54562,--,--,0.04
110/05/15,108,2,3055,蔚華科,1133786,878499,--,--,255287,--,--,255287,268601,16861,3547,56295,59842,22780,37062,--,--,37062,-12041,--,25021,37867,--,-805,27032,--,-2011,0.4
110/05/15,108,2,3056,總太,198549,155575,--,--,42974,--,--,42974,86156,--,-43182,3556,-39626,4457,-44083,--,--,-44083,1,--,-44082,-44083,--,--,-44082,--,--,-0.21
110/05/15,108,2,3057,喬鼎,594127,400471,--,--,193656,--,0,193656,332365,0,-138709,-6567,-145276,449,-145725,--,--,-145725,11923,--,-133802,-145682,--,-43,-133827,--,25,-0.9
110/05/15,108,2,3058,立德,2230084,1954883,--,--,275201,--,--,275201,326464,--,-51263,20548,-30715,2084,-32799,--,--,-32799,48331,--,15532,-32784,--,-15,15541,--,-9,-0.2
110/05/15,108,2,3059,華晶科,3220789,2708106,--,--,512683,--,--,512683,570824,--,-58141,83341,25200,18305,6895,--,--,6895,80847,--,87742,44792,--,-37897,119789,--,-32047,0.16
110/05/15,108,2,3060,銘異,2638672,2618447,--,--,20225,--,--,20225,316577,--,-296352,6777,-289575,-44788,-244787,--,--,-244787,41950,--,-202837,-226378,--,-18409,-186605,--,-16232,-1.65
110/05/15,108,2,3062,建漢,2855387,2632743,--,--,222644,--,--,222644,215206,--,7438,45689,53127,10829,42298,--,--,42298,41,--,42339,42298,--,--,42339,--,--,0.13
110/05/15,108,2,3090,日電貿,4357776,3604640,--,--,753136,--,--,753136,362560,--,390576,46622,437198,126199,310999,--,--,310999,81315,--,392314,299457,--,11542,377864,--,14450,1.68
110/05/15,108,2,3092,鴻碩,1516452,1133966,--,--,382486,--,--,382486,198843,8438,192081,1021,193102,43015,150087,--,--,150087,11413,--,161500,150087,--,--,161500,--,--,2.01
110/05/15,108,2,3094,聯傑,107068,37355,--,--,69713,--,--,69713,73417,--,-3704,21538,17834,1787,16047,--,--,16047,1108,--,17155,16038,--,9,17146,--,9,0.19
110/05/15,108,2,3130,一零四,807963,81998,--,--,725965,--,--,725965,565443,--,160522,6023,166545,26860,139685,--,--,139685,631,--,140316,139608,--,77,140160,--,156,4.21
110/05/15,108,2,3138,耀登,421714,255165,--,--,166549,0,0,166549,147450,--,19099,9866,28965,6502,22463,--,--,22463,5292,--,27755,23430,--,-967,28258,--,-503,0.58
110/05/15,108,2,3149,正達,1381935,1424729,--,--,-42794,--,--,-42794,94462,--,-137256,139826,2570,311,2259,--,--,2259,-55980,--,-53721,2259,--,--,-53721,--,--,0.01
110/05/15,108,2,3164,景岳,177328,58259,--,--,119069,--,--,119069,75816,--,43253,14025,57278,12133,45145,0,--,45145,2002,--,47147,45337,--,-192,47039,--,108,0.51
110/05/15,108,2,3167,大量,954955,670090,--,--,284865,--,--,284865,217618,--,67247,45939,113186,26384,86802,--,--,86802,14416,--,101218,87361,--,-559,101777,--,-559,1.09
110/05/15,108,2,3189,景碩,10093717,9331638,--,--,762079,--,--,762079,2335236,--,-1573157,-144550,-1717707,53315,-1771022,--,--,-1771022,36341,--,-1734681,-1752367,--,-18655,-1725152,--,-9529,-3.91
110/05/15,108,2,3209,全科,17250096,16595735,--,--,654361,--,--,654361,470669,--,183692,-65301,118391,20570,97821,--,--,97821,10067,--,107888,93254,--,4567,103321,--,4567,0.55
110/05/15,108,2,3229,晟鈦,222232,199721,--,--,22511,--,--,22511,90726,--,-68215,-4049,-72264,-357,-71907,--,--,-71907,383,--,-71524,-67753,--,-4154,-67804,--,-3720,-0.72
110/05/15,108,2,3231,緯創,411753673,393127698,--,--,18625975,--,--,18625975,13652972,--,4973003,-240792,4732211,1181400,3550811,--,--,3550811,1188014,--,4738825,2241951,--,1308860,3400388,--,1338437,0.8
110/05/15,108,2,3257,虹冠電,253153,168395,--,--,84758,--,--,84758,119384,--,-34626,42913,8287,-357,8644,--,--,8644,4110,--,12754,8644,--,--,12754,--,--,0.12
110/05/15,108,2,3266,昇陽,732352,546887,--,--,185465,--,--,185465,125126,--,60339,11466,71805,3160,68645,--,--,68645,16621,--,85266,57104,--,11541,64654,--,20612,0.16
110/05/15,108,2,3296,勝德,1417559,1170890,--,--,246669,--,--,246669,215246,--,31423,2975,34398,4232,30166,--,--,30166,14839,--,45005,30166,--,--,45005,--,--,0.31
110/05/15,108,2,3305,昇貿,2553503,2207858,--,--,345645,0,0,345645,212473,-1539,131633,1174,132807,48315,84492,--,--,84492,31928,--,116420,84570,--,-78,116498,--,-78,0.72
110/05/15,108,2,3308,聯德,286005,285244,--,--,761,--,--,761,69444,--,-68683,15689,-52994,-852,-52142,--,--,-52142,4998,--,-47144,-51744,--,-398,-46749,--,-395,-0.53
110/05/15,108,2,3311,閎暉,1061566,928287,--,--,133279,--,--,133279,229847,--,-96568,54035,-42533,14215,-56748,--,--,-56748,44956,--,-11792,-56748,--,0,-11792,--,0,-0.32
110/05/15,108,2,3312,弘憶股,5420174,5153056,--,--,267118,--,--,267118,172829,--,94289,-1194,93095,18293,74802,--,--,74802,11105,--,85907,74802,--,--,85907,--,--,0.68
110/05/15,108,2,3321,同泰,1178765,1265529,--,--,-86764,--,--,-86764,205571,--,-292335,-5208,-297543,-17798,-279745,--,--,-279745,5887,--,-273858,-279745,--,--,-273858,--,--,-2.38
110/05/15,108,2,3338,泰碩,1974257,1507028,--,--,467229,--,--,467229,296702,--,170527,-16272,154255,40900,113355,--,--,113355,31500,--,144855,113355,--,--,144855,--,--,1.31
110/05/15,108,2,3346,麗清,2032562,1707204,--,--,325358,--,--,325358,314084,--,11274,-4353,6921,3398,3523,--,--,3523,21030,--,24553,3523,0,0,24553,0,0,0.05
110/05/15,108,2,3356,奇偶,702001,437979,--,--,264022,--,--,264022,248463,--,15559,43531,59090,8128,50962,--,--,50962,6362,--,57324,49560,--,1402,55855,--,1469,0.56
110/05/15,108,2,3376,新日興,4890438,3747895,--,--,1142543,--,--,1142543,398456,--,744087,70769,814856,303574,511282,--,--,511282,46427,--,557709,511282,--,0,557709,--,0,2.86
110/05/15,108,2,3380,明泰,7165290,5909123,--,--,1256167,--,--,1256167,1188578,--,67589,69078,136667,51464,85203,--,--,85203,64926,--,150129,85203,--,--,150129,--,--,0.16
